Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details"
"December 30, 2025",Fee,"Processing fee","Order #3935609183",USD,--,-$1.96,-$1.96,--
"December 30, 2025",Sale,"Payment for Order #3935609183",,USD,$56.99,--,$56.99,--
"December 30, 2025",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"December 30, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3927577822",USD,--,-$5.40,-$5.40,--
"December 30, 2025",Fee,"Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...","Order #3927577822",USD,--,-$2.34,-$2.34,--
"December 30, 2025",Tax,"Sales tax paid by buyer","Order #3927577822",USD,--,-$2.25,-$2.25,--
"December 30, 2025",Fee,"Processing fee","Order #3927577822",USD,--,-$1.40,-$1.40,--
"December 30, 2025",Sale,"Payment for Order #3927577822",,USD,$38.24,--,$38.24,--
"December 30, 2025",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"December 30, 2025",Tax,"Tax: transaction credit","Order #3892814467",USD,--,$0.19,$0.19,--
"December 30, 2025",Fee,"Credit for transaction fee on Modern Hourglass Wall Sconce | Woven Acc...","Order #3892814467",USD,--,$3.70,$3.70,--
"December 30, 2025",Fee,"Credit for processing fee","Order #3892814467",USD,--,$2.11,$2.11,--
"December 30, 2025",Tax,"Refund to buyer for sales tax","Order #3892814467",USD,--,$5.06,$5.06,--
"December 30, 2025",Refund,"Refund for Order #3892814467",,USD,-$62.05,--,-$62.05,--
"December 30, 2025",Fee,"Credit for transaction fee on shipping","Order #3893831321",USD,--,$0.56,$0.56,--
"December 30, 2025",Fee,"Credit for transaction fee on Rotating Photo Reel | Polaroid & Instax ...","Order #3893831321",USD,--,$1.46,$1.46,--
"December 30, 2025",Fee,"Credit for processing fee","Order #3893831321",USD,--,$1.25,$1.25,--
"December 30, 2025",Refund,"Refund for Order #3893831321",,USD,-$33.40,--,-$33.40,--
"December 30, 2025",Tax,"Refund to buyer for sales tax","Order #3893831321",USD,--,$2.37,$2.37,--
"December 30, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 29, 2025",USD,--,-$5.00,-$5.00,--
"December 29, 2025",Deposit,"$328.38 sent to your bank account",,USD,--,--,--,--
"December 29, 2025",Fee,"Listing fee","Listing #4426859406",USD,--,-$0.20,-$0.20,--
"December 29, 2025",Fee,"Listing fee","Listing #4426858902",USD,--,-$0.20,-$0.20,--
"December 29, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 28, 2025",USD,--,-$5.00,-$5.00,--
"December 28, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3933696617",USD,--,-$5.80,-$5.80,--
"December 28, 2025",Fee,"Transaction fee: Shipping","Order #3933696617",USD,--,-$0.80,-$0.80,--
"December 28, 2025",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3933696617",USD,--,-$1.72,-$1.72,--
"December 28, 2025",Tax,"Sales tax paid by buyer","Order #3933696617",USD,--,-$2.70,-$2.70,--
"December 28, 2025",Fee,"Processing fee","Order #3933696617",USD,--,-$1.49,-$1.49,--
"December 28, 2025",Sale,"Payment for Order #3933696617",,USD,$41.34,--,$41.34,--
"December 28, 2025",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"December 28, 2025",Fee,"Transaction fee: Shipping","Order #3925711248",USD,--,-$0.72,-$0.72,--
"December 28, 2025",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3925711248",USD,--,-$1.04,-$1.04,--
"December 28, 2025","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3925711248",USD,--,-$0.28,-$0.28,--
"December 28, 2025",Tax,"Sales tax paid by buyer","Order #3925711248",USD,--,-$2.03,-$2.03,--
"December 28, 2025",Fee,"Processing fee","Order #3925711248",USD,--,-$1.13,-$1.13,--
"December 28, 2025",Sale,"Payment for Order #3925711248",,USD,$29.31,--,$29.31,--
"December 28, 2025",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"December 28, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 27, 2025",USD,--,-$5.00,-$5.00,--
"December 27, 2025",Fee,"Credit for transaction fee on Handmade Minimalist Wall Clock – Modern ...","Order #3932300085",USD,--,$1.72,$1.72,--
"December 27, 2025",Fee,"Credit for transaction fee on shipping","Order #3932300085",USD,--,$0.52,$0.52,--
"December 27, 2025",Fee,"Credit for listing fee","Listing #4398535300",USD,--,$0.20,$0.20,--
"December 27, 2025",Fee,"Credit for processing fee","Order #3932300085",USD,--,$1.37,$1.37,--
"December 27, 2025",Refund,"Refund for Order #3932300085",,USD,-$37.18,--,-$37.18,--
"December 27, 2025",Tax,"Refund to buyer for sales tax","Order #3932300085",USD,--,$2.83,$2.83,--
"December 27, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 26, 2025",USD,--,-$5.00,-$5.00,--
"December 27, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3932464569",USD,--,-$7.20,-$7.20,--
"December 27, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3932464569",USD,--,-$3.12,-$3.12,--
"December 27, 2025",Fee,"Processing fee","Order #3932464569",USD,--,-$1.69,-$1.69,--
"December 27, 2025",Sale,"Payment for Order #3932464569",,USD,$47.99,--,$47.99,--
"December 27, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 27, 2025",Fee,"Transaction fee: Shipping","Order #3932434069",USD,--,-$1.11,-$1.11,--
"December 27, 2025",Fee,"Transaction fee: Mid-Century Modern Starburst Ornament | ...","Order #3932434069",USD,--,-$2.08,-$2.08,--
"December 27, 2025",Tax,"Sales tax paid by buyer","Order #3932434069",USD,--,-$2.00,-$2.00,--
"December 27, 2025",Fee,"Processing fee","Order #3932434069",USD,--,-$1.78,-$1.78,--
"December 27, 2025",Sale,"Payment for Order #3932434069",,USD,$51.06,--,$51.06,--
"December 27, 2025",Fee,"Listing fee","Listing #4414028758",USD,--,-$0.20,-$0.20,--
"December 27, 2025",Fee,"Listing fee","Listing #4414028758",USD,--,-$0.20,-$0.20,--
"December 27, 2025",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3932300085",USD,--,-$1.72,-$1.72,--
"December 27, 2025",Fee,"Transaction fee: Shipping","Order #3932300085",USD,--,-$0.52,-$0.52,--
"December 27, 2025",Tax,"Sales tax paid by buyer","Order #3932300085",USD,--,-$2.83,-$2.83,--
"December 27, 2025",Sale,"Payment for Order #3932300085",,USD,$37.18,--,$37.18,--
"December 27, 2025",Fee,"Processing fee","Order #3932300085",USD,--,-$1.37,-$1.37,--
"December 27, 2025",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"December 27, 2025",Fee,"Transaction fee: Shipping","Order #3924112494",USD,--,-$0.83,-$0.83,--
"December 27, 2025",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3924112494",USD,--,-$1.72,-$1.72,--
"December 27, 2025",Tax,"Sales tax paid by buyer","Order #3924112494",USD,--,-$1.65,-$1.65,--
"December 27, 2025",Fee,"Processing fee","Order #3924112494",USD,--,-$1.47,-$1.47,--
"December 27, 2025",Sale,"Payment for Order #3924112494",,USD,$40.78,--,$40.78,--
"December 27, 2025",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294819865670",USD,--,-$4.65,-$4.65,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294819768332",USD,--,-$4.76,-$4.76,--
"December 26, 2025",Shipping,"USPS shipping label","Label #295898745081",USD,--,-$10.86,-$10.86,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294818861372",USD,--,-$6.99,-$6.99,--
"December 26, 2025",Shipping,"Asendia shipping label","Label #295897961763",USD,--,-$19.25,-$19.25,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294817815326",USD,--,-$12.10,-$12.10,--
"December 26, 2025",Shipping,"USPS shipping label","Label #295897041057",USD,--,-$4.99,-$4.99,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294817272682",USD,--,-$12.10,-$12.10,--
"December 26, 2025",Shipping,"USPS shipping label","Label #295896050723",USD,--,-$4.87,-$4.87,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294816183408",USD,--,-$12.10,-$12.10,--
"December 26, 2025",Shipping,"Asendia shipping label","Label #295895837245",USD,--,-$20.30,-$20.30,--
"December 26, 2025",Shipping,"USPS shipping label","Label #295895713223",USD,--,-$12.10,-$12.10,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294815256188",USD,--,-$6.66,-$6.66,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294815142884",USD,--,-$8.31,-$8.31,--
"December 26, 2025",Shipping,"USPS shipping label","Label #294814121402",USD,--,-$6.66,-$6.66,--
"December 26, 2025",Fee,"Transaction fee: Shipping","Order #3931819609",USD,--,-$0.64,-$0.64,--
"December 26, 2025",Fee,"Transaction fee: The Smokers&#39; Peak - Desktop Mountain...","Order #3931819609",USD,--,-$1.04,-$1.04,--
"December 26, 2025",Tax,"Sales tax paid by buyer","Order #3931819609",USD,--,-$2.06,-$2.06,--
"December 26, 2025",Sale,"Payment for Order #3931819609",,USD,$27.82,--,$27.82,--
"December 26, 2025",Fee,"Processing fee","Order #3931819609",USD,--,-$1.08,-$1.08,--
"December 26, 2025",Fee,"Listing fee","Listing #4407020850",USD,--,-$0.20,-$0.20,--
"December 26, 2025",Fee,"Transaction fee: Shipping","Order #3931786019",USD,--,-$0.83,-$0.83,--
"December 26, 2025",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3931786019",USD,--,-$0.52,-$0.52,--
"December 26, 2025",Fee,"Processing fee","Order #3931786019",USD,--,-$0.87,-$0.87,--
"December 26, 2025",Sale,"Payment for Order #3931786019",,USD,$20.73,--,$20.73,--
"December 26, 2025",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"December 26, 2025",Fee,"Transaction fee: Shipping","Order #3923461672",USD,--,-$0.83,-$0.83,--
"December 26, 2025",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3923461672",USD,--,-$1.72,-$1.72,--
"December 26, 2025",Tax,"Sales tax paid by buyer","Order #3923461672",USD,--,-$4.07,-$4.07,--
"December 26, 2025",Fee,"Processing fee","Order #3923461672",USD,--,-$1.55,-$1.55,--
"December 26, 2025",Sale,"Payment for Order #3923461672",,USD,$43.20,--,$43.20,--
"December 26, 2025",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"December 26, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 25, 2025",USD,--,-$5.00,-$5.00,--
"December 25, 2025",Fee,"Transaction fee: Shipping","Order #3923191914",USD,--,-$0.47,-$0.47,--
"December 25, 2025",Fee,"Transaction fee: Case for Oura Ring Gen 3 Charger: Portab...","Order #3923191914",USD,--,-$1.30,-$1.30,--
"December 25, 2025",Tax,"Sales tax paid by buyer","Order #3923191914",USD,--,-$2.28,-$2.28,--
"December 25, 2025",Fee,"Processing fee","Order #3923191914",USD,--,-$1.13,-$1.13,--
"December 25, 2025",Sale,"Payment for Order #3923191914",,USD,$29.44,--,$29.44,--
"December 25, 2025",Fee,"Listing fee","Listing #4389851071",USD,--,-$0.20,-$0.20,--
"December 25, 2025",Fee,"Transaction fee: Shipping","Order #3931454653",USD,--,-$0.43,-$0.43,--
"December 25, 2025",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3931454653",USD,--,-$1.30,-$1.30,--
"December 25, 2025",Tax,"Sales tax paid by buyer","Order #3931454653",USD,--,-$2.20,-$2.20,--
"December 25, 2025",Fee,"Processing fee","Order #3931454653",USD,--,-$1.12,-$1.12,--
"December 25, 2025",Sale,"Payment for Order #3931454653",,USD,$28.85,--,$28.85,--
"December 25, 2025",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"December 25, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3922823172",USD,--,-$3.12,-$3.12,--
"December 25, 2025",Tax,"Sales tax paid by buyer","Order #3922823172",USD,--,-$3.72,-$3.72,--
"December 25, 2025",Sale,"Payment for Order #3922823172",,USD,$51.71,--,$51.71,--
"December 25, 2025",Fee,"Processing fee","Order #3922823172",USD,--,-$1.80,-$1.80,--
"December 25, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 25, 2025",Shipping,"Credit for shipping label","Label #291625741076",USD,--,$11.01,$11.01,--
"December 25, 2025",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3922686978",USD,--,-$2.34,-$2.34,--
"December 25, 2025",Tax,"Sales tax paid by buyer","Order #3922686978",USD,--,-$2.97,-$2.97,--
"December 25, 2025",Fee,"Processing fee","Order #3922686978",USD,--,-$1.42,-$1.42,--
"December 25, 2025",Sale,"Payment for Order #3922686978",,USD,$38.95,--,$38.95,--
"December 25, 2025",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"December 25, 2025",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.40,-$0.40,--
"December 25, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 24, 2025",USD,--,-$5.00,-$5.00,--
"December 24, 2025",Shipping,"USPS shipping label","Label #295721755881",USD,--,-$4.79,-$4.79,--
"December 24, 2025",Fee,"Transaction fee: Shipping","Order #3930525775",USD,--,-$0.43,-$0.43,--
"December 24, 2025",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3930525775",USD,--,-$1.30,-$1.30,--
"December 24, 2025",Tax,"Sales tax paid by buyer","Order #3930525775",USD,--,-$2.60,-$2.60,--
"December 24, 2025",Fee,"Processing fee","Order #3930525775",USD,--,-$1.13,-$1.13,--
"December 24, 2025",Sale,"Payment for Order #3930525775",,USD,$29.25,--,$29.25,--
"December 24, 2025",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"December 24, 2025",Shipping,"Adjustment for USPS shipping label","Adjustment #292938188850",USD,--,-$1.99,-$1.99,--
"December 24, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 23, 2025",USD,--,-$5.00,-$5.00,--
"December 23, 2025",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3921652898",USD,--,-$0.52,-$0.52,--
"December 23, 2025",Fee,"Transaction fee: Shipping","Order #3921652898",USD,--,-$0.56,-$0.56,--
"December 23, 2025",Tax,"Sales tax paid by buyer","Order #3921652898",USD,--,-$1.12,-$1.12,--
"December 23, 2025",Fee,"Processing fee","Order #3921652898",USD,--,-$0.78,-$0.78,--
"December 23, 2025",Sale,"Payment for Order #3921652898",,USD,$17.75,--,$17.75,--
"December 23, 2025",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3930124367",USD,--,-$2.60,-$2.60,--
"December 23, 2025",Tax,"Sales tax paid by buyer","Order #3930124367",USD,--,-$2.50,-$2.50,--
"December 23, 2025",Fee,"Processing fee","Order #3930124367",USD,--,-$1.52,-$1.52,--
"December 23, 2025",Sale,"Payment for Order #3930124367",,USD,$42.49,--,$42.49,--
"December 23, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3929631111",USD,--,-$4.10,-$4.10,--
"December 23, 2025",Fee,"Transaction fee: Shipping","Order #3929631111",USD,--,-$0.48,-$0.48,--
"December 23, 2025",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3929631111",USD,--,-$1.30,-$1.30,--
"December 23, 2025",Tax,"Sales tax paid by buyer","Order #3929631111",USD,--,-$2.19,-$2.19,--
"December 23, 2025",Fee,"Processing fee","Order #3929631111",USD,--,-$1.14,-$1.14,--
"December 23, 2025",Sale,"Payment for Order #3929631111",,USD,$29.54,--,$29.54,--
"December 23, 2025",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3929627593",USD,--,-$4.68,-$4.68,--
"December 23, 2025",Tax,"Sales tax paid by buyer","Order #3929627593",USD,--,-$5.04,-$5.04,--
"December 23, 2025",Fee,"Processing fee","Order #3929627593",USD,--,-$2.56,-$2.56,--
"December 23, 2025",Sale,"Payment for Order #3929627593",,USD,$77.02,--,$77.02,--
"December 23, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 22, 2025",USD,--,-$5.00,-$5.00,--
"December 23, 2025",Shipping,"USPS shipping label","Label #294347049878",USD,--,-$6.99,-$6.99,--
"December 23, 2025",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3920868216",USD,--,-$4.68,-$4.68,--
"December 23, 2025",Tax,"Sales tax paid by buyer","Order #3920868216",USD,--,-$3.81,-$3.81,--
"December 23, 2025",Fee,"Processing fee","Order #3920868216",USD,--,-$2.52,-$2.52,--
"December 23, 2025",Sale,"Payment for Order #3920868216",,USD,$75.79,--,$75.79,--
"December 23, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 23, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 22, 2025",Shipping,"Adjustment for Globegistics shipping label","Adjustment #293847908229",USD,--,-$26.16,-$26.16,--
"December 22, 2025",Shipping,"USPS shipping label","Label #295354351973",USD,--,-$12.75,-$12.75,--
"December 22, 2025",Deposit,"$633.34 sent to your bank account",,USD,--,--,--,--
"December 22, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Dec 21, 2025",USD,--,-$5.00,-$5.00,--
"December 22, 2025",Fee,"Transaction fee: Shipping","Order #3919953576",USD,--,-$1.60,-$1.60,--
"December 22, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3919953576",USD,--,-$3.12,-$3.12,--
"December 22, 2025",Fee,"Processing fee","Order #3919953576",USD,--,-$2.43,-$2.43,--
"December 22, 2025",Sale,"Payment for Order #3919953576",,USD,$72.68,--,$72.68,--
"December 22, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3928393667",USD,--,-$3.12,-$3.12,--
"December 21, 2025",Tax,"Sales tax paid by buyer","Order #3928393667",USD,--,-$3.00,-$3.00,--
"December 21, 2025",Fee,"Processing fee","Order #3928393667",USD,--,-$1.78,-$1.78,--
"December 21, 2025",Sale,"Payment for Order #3928393667",,USD,$50.99,--,$50.99,--
"December 21, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3928389123",USD,--,-$3.12,-$3.12,--
"December 21, 2025",Tax,"Sales tax paid by buyer","Order #3928389123",USD,--,-$4.38,-$4.38,--
"December 21, 2025",Fee,"Processing fee","Order #3928389123",USD,--,-$1.82,-$1.82,--
"December 21, 2025",Sale,"Payment for Order #3928389123",,USD,$52.37,--,$52.37,--
"December 21, 2025",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3928285975",USD,--,-$4.68,-$4.68,--
"December 21, 2025",Tax,"Sales tax paid by buyer","Order #3928285975",USD,--,-$6.30,-$6.30,--
"December 21, 2025",Fee,"Processing fee","Order #3928285975",USD,--,-$2.60,-$2.60,--
"December 21, 2025",Sale,"Payment for Order #3928285975",,USD,$78.28,--,$78.28,--
"December 21, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3919492566",USD,--,-$3.12,-$3.12,--
"December 21, 2025","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3919492566",USD,--,-$0.28,-$0.28,--
"December 21, 2025",Tax,"Sales tax paid by buyer","Order #3919492566",USD,--,-$2.28,-$2.28,--
"December 21, 2025",Fee,"Processing fee","Order #3919492566",USD,--,-$1.77,-$1.77,--
"December 21, 2025",Sale,"Payment for Order #3919492566",,USD,$50.55,--,$50.55,--
"December 21, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"December 21, 2025",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3919401246",USD,--,-$3.12,-$3.12,--
"December 21, 2025",Fee,"Processing fee","Order #3919401246",USD,--,-$1.69,-$1.69,--
"December 21, 2025",Sale,"Payment for Order #3919401246",,USD,$47.99,--,$47.99,--
"December 21, 2025",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
